page_id,page_name,total_ads,unique_ads,percent_unique,avg_words,avg_spend,per_ad_avg_spend,total_avg_impressions,per_ad_avg_impression,avg_ad_min_audience,avg_ad_runtime,avg_female_13_17,avg_female_18_24,avg_female_25_34,avg_female_35_44,avg_female_45_54,avg_female_55_64,avg_female_65_plus,avg_male_13_17,avg_male_18_24,avg_male_25_34,avg_male_35_44,avg_male_45_54,avg_male_55_64,avg_male_65_plus,avg_13_17,avg_18_24,avg_25_34,avg_35_44,avg_45_54,avg_55_64,avg_65_plus,avg_female,avg_male,avg_pha,avg_stc,avg_jhc,avg_plk,avg_kvk,avg_ulk,avg_lbk,avg_hkk,avg_pak,avg_vys,avg_jhm,avg_olk,avg_msk,avg_zlk
206273352289,ADRA CZ,61,14,0.23,84,527220,8643,2982970,48901,37830,25.4,0,0.005,0.222,0.348,0.178,0.061,0.006,0,0.002,0.05,0.06,0.042,0.016,0.002,0,0.008,0.272,0.408,0.22,0.077,0.008,0.821,0.173,0.192,0.081,0.05,0.082,0.009,0.047,0.058,0.037,0.025,0.023,0.167,0.038,0.13,0.06
206407509818,Blesk.cz,131,74,0.565,32,152984,1168,2668934,20374,779857,21.5,0,0.068,0.071,0.067,0.097,0.137,0.209,0,0.041,0.071,0.074,0.065,0.046,0.052,0,0.109,0.141,0.141,0.162,0.183,0.261,0.648,0.348,0.145,0.099,0.052,0.049,0.029,0.093,0.04,0.059,0.053,0.037,0.109,0.071,0.112,0.047
2066000537016513,František Jura,5,5,1,306,65948,13190,243498,48700,208001,5.2,0,0.044,0.084,0.105,0.102,0.084,0.109,0,0.049,0.099,0.101,0.085,0.06,0.073,0,0.093,0.183,0.206,0.187,0.144,0.182,0.528,0.468,0.018,0.014,0.01,0.01,0.007,0.022,0.007,0.009,0.007,0.008,0.022,0.827,0.028,0.01
2066553093668128,STAN Plzeň,53,47,0.887,123,31824,600,284474,5367,9184,3.1,0,0.015,0.146,0.17,0.092,0.039,0.022,0,0.021,0.171,0.174,0.102,0.031,0.013,0,0.036,0.316,0.344,0.194,0.07,0.036,0.484,0.512,0,0,0,1,0,0,0,0,0,0,0,0,0,0
208429389352024,Královopolští patrioti - KPP,29,24,0.828,90,25936,894,241486,8327,144829,3.6,0,0.022,0.045,0.056,0.069,0.069,0.1,0,0.072,0.186,0.15,0.098,0.059,0.069,0,0.093,0.232,0.206,0.167,0.128,0.169,0.36,0.634,0.004,0.004,0.002,0.002,0.001,0.005,0.001,0.002,0.002,0.004,0.962,0.004,0.005,0.003
2085308858176067,Pirátský přístav Brandýs-Boleslav,37,26,0.703,142,32182,870,184482,4986,64028,2.6,0,0.094,0.105,0.119,0.086,0.045,0.037,0,0.102,0.141,0.121,0.079,0.035,0.027,0,0.196,0.247,0.241,0.165,0.081,0.064,0.487,0.506,0.033,0.964,0,0,0,0,0,0,0,0,0,0,0.001,0
2086689531576430,ODS Krupka,166,14,0.084,5,25217,152,195917,1180,5694,4.8,0,0.148,0.082,0.074,0.085,0.069,0.067,0,0.105,0.088,0.075,0.092,0.058,0.05,0,0.253,0.171,0.15,0.177,0.127,0.118,0.526,0.469,0,0,0,0,0,0.999,0,0,0,0,0,0,0,0
210778132327279,Prima,40,32,0.8,32,544030,13601,14744482,368612,837501,12.2,0,0,0.351,0.217,0.055,0,0,0,0,0.177,0.132,0.063,0,0,0,0,0.528,0.35,0.118,0,0,0.624,0.373,0.162,0.11,0.056,0.057,0.027,0.081,0.04,0.049,0.047,0.044,0.115,0.056,0.105,0.049
211685455639198,Ministerstvo práce a sociálních věcí,234,83,0.355,52,434533,1857,15809883,67564,417950,7.8,0,0.05,0.126,0.159,0.181,0.08,0.044,0,0.037,0.067,0.09,0.099,0.041,0.024,0,0.087,0.193,0.248,0.28,0.12,0.068,0.64,0.356,0.091,0.121,0.092,0.08,0.031,0.103,0.06,0.062,0.061,0.055,0.085,0.046,0.075,0.035
211835588951012,Bohuslav Svoboda,63,14,0.222,210,29018,461,501468,7960,189764,1.8,0,0.03,0.103,0.111,0.086,0.042,0.038,0,0.048,0.175,0.178,0.11,0.04,0.03,0,0.078,0.278,0.289,0.197,0.083,0.068,0.41,0.582,0.93,0.07,0,0,0,0,0,0,0,0,0,0,0,0
2124224927811608,DKoalice,13,13,1,69,15544,1196,102494,7884,5001,1.8,0,0.092,0.126,0.118,0.11,0.053,0.047,0,0.078,0.128,0.099,0.082,0.033,0.029,0,0.17,0.254,0.217,0.191,0.086,0.076,0.546,0.45,0,0,0,0,0,0,0,0.999,0,0,0,0,0,0
2130350606976424,Nová Vlna,18,18,1,243,28691,1594,249491,13861,93890,17,0,0.042,0.101,0.122,0.111,0.068,0.053,0,0.06,0.142,0.128,0.09,0.044,0.036,0,0.102,0.243,0.25,0.201,0.112,0.089,0.497,0.5,0.044,0.953,0,0,0,0.003,0,0,0,0,0,0,0,0
214101585467205,Piráti Olomouc,67,47,0.701,94,61366,916,433466,6470,53143,3.8,0,0.097,0.128,0.102,0.052,0.014,0.011,0,0.118,0.208,0.166,0.075,0.012,0.009,0,0.215,0.337,0.268,0.127,0.026,0.019,0.404,0.588,0.007,0.002,0.002,0.001,0.001,0.003,0.001,0.002,0.004,0.001,0.01,0.948,0.007,0.011
214827221987263,Andrej Babiš,238,108,0.454,34,4154281,17455,31273384,131401,334816,10,0,0.086,0.089,0.082,0.095,0.086,0.094,0,0.084,0.12,0.094,0.078,0.045,0.043,0,0.17,0.209,0.177,0.173,0.131,0.137,0.532,0.464,0.087,0.12,0.057,0.045,0.031,0.105,0.042,0.05,0.044,0.074,0.121,0.055,0.114,0.052
216195355109791,ODS pro Zlín,82,51,0.622,48,58309,711,333959,4073,10550,4.1,0,0.079,0.206,0.135,0.082,0.034,0.032,0,0.071,0.168,0.098,0.051,0.021,0.018,0,0.15,0.374,0.233,0.133,0.055,0.05,0.567,0.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
216286472478557,Ústí Žije,8,8,1,80,13596,1700,284996,35624,56251,5.6,0,0.108,0.112,0.082,0.063,0.029,0.021,0,0.126,0.184,0.133,0.084,0.03,0.022,0,0.234,0.296,0.215,0.148,0.059,0.043,0.415,0.58,0,0,0,0,0,0,0,0.082,0.901,0.001,0.001,0.015,0,0
218612878307112,Strana zelených Nový Jičín,77,56,0.727,100,22612,294,279462,3629,18164,6,0,0.081,0.126,0.15,0.099,0.046,0.049,0,0.07,0.103,0.129,0.082,0.034,0.027,0,0.151,0.229,0.279,0.18,0.08,0.077,0.551,0.445,0.008,0.001,0,0.001,0.001,0.001,0,0.001,0.001,0,0.003,0.002,0.978,0.002
219839338136581,Tomáš Hudeček,43,30,0.698,49,55828,1298,403478,9383,129303,8.2,0,0.145,0.111,0.064,0.065,0.043,0,0,0.112,0.162,0.132,0.111,0.047,0,0,0.257,0.273,0.196,0.176,0.089,0,0.428,0.563,0.979,0.021,0,0,0,0,0,0,0,0,0,0,0,0
2214398435317853,CNN Prima NEWS,276,98,0.355,13,603062,2185,9933362,35990,305729,10.3,0.003,0.018,0.07,0.097,0.103,0.085,0.079,0.002,0.048,0.142,0.13,0.114,0.06,0.045,0.004,0.066,0.212,0.227,0.217,0.146,0.124,0.456,0.54,0.132,0.108,0.06,0.061,0.028,0.093,0.045,0.05,0.048,0.043,0.116,0.056,0.11,0.05
223117541065037,Karel Janeček,350,214,0.611,131,3129825,8942,54643832,156125,951715,11.3,0,0.176,0.133,0.085,0.062,0.03,0.024,0,0.139,0.151,0.093,0.058,0.021,0.016,0,0.315,0.285,0.178,0.12,0.051,0.04,0.51,0.479,0.161,0.115,0.056,0.054,0.028,0.083,0.043,0.049,0.046,0.042,0.111,0.054,0.102,0.052
225296017595082,STAN Pardubický kraj,7,6,0.857,249,16296,2328,132996,18999,10001,5.6,0,0.048,0.142,0.149,0.116,0.065,0.052,0,0.044,0.129,0.107,0.074,0.038,0.032,0,0.092,0.271,0.256,0.191,0.103,0.084,0.573,0.423,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2257150737847680,Advokátní kancelář PETRÁŠ REZEK,7,5,0.714,67,28796,4114,345996,49428,85729,11.3,0,0.003,0.059,0.095,0.102,0.11,0.152,0,0.005,0.116,0.123,0.085,0.063,0.079,0,0.008,0.175,0.218,0.187,0.173,0.231,0.523,0.471,0.128,0.159,0,0,0,0.007,0,0,0,0,0.237,0.022,0.003,0.443
227416910669250,Komora daňových poradců ČR,207,69,0.333,116,32546,157,470396,2272,372682,2.5,0,0.037,0.111,0.121,0.118,0.072,0.07,0,0.064,0.167,0.093,0.055,0.038,0.046,0,0.102,0.278,0.213,0.173,0.11,0.116,0.529,0.464,0.193,0.089,0.054,0.045,0.023,0.061,0.031,0.046,0.043,0.045,0.169,0.05,0.093,0.06
228380864498014,Krásná Kopřivnice,63,35,0.556,83,18618,296,203468,3230,4893,5.6,0,0.065,0.131,0.131,0.106,0.067,0.053,0,0.074,0.135,0.11,0.064,0.029,0.026,0,0.14,0.266,0.241,0.171,0.095,0.08,0.553,0.439,0,0,0,0,0,0,0,0,0,0,0,0,1,0
232458533991461,Prostějov Na rovinu,35,28,0.8,64,18332,524,176482,5042,82572,4,0,0.143,0.094,0.081,0.083,0.074,0.076,0,0.104,0.098,0.085,0.07,0.044,0.04,0,0.248,0.192,0.165,0.153,0.118,0.115,0.551,0.44,0.004,0.005,0.002,0.003,0.002,0.006,0.002,0.003,0.002,0.002,0.01,0.951,0.006,0.003
233440870590457,PRO Plzeň,354,164,0.463,40,117573,332,1139823,3220,12996,2.8,0,0.092,0.138,0.138,0.093,0.044,0.032,0,0.091,0.138,0.105,0.076,0.028,0.02,0,0.183,0.276,0.243,0.169,0.072,0.051,0.537,0.457,0.001,0.003,0.01,0.971,0,0.005,0,0,0,0.001,0.003,0.001,0.002,0.001
236211929833146,Tomáš Zima,516,127,0.246,56,455192,882,16329242,31646,563849,13,0,0.029,0.053,0.051,0.059,0.066,0.076,0,0.076,0.175,0.152,0.121,0.074,0.064,0,0.105,0.227,0.203,0.18,0.14,0.139,0.334,0.662,0.096,0.093,0.064,0.061,0.032,0.107,0.047,0.056,0.063,0.044,0.115,0.06,0.113,0.049
237673056405666,Piráti Opava,28,15,0.536,142,22186,792,161986,5785,28930,6.3,0,0.186,0.138,0.095,0.096,0.012,0.011,0,0.123,0.145,0.094,0.077,0.008,0.007,0,0.309,0.283,0.189,0.173,0.02,0.018,0.538,0.455,0,0,0,0,0,0,0,0,0,0,0,0.002,0.997,0
238840849997518,Koalice pro Prahu 3,26,24,0.923,43,23087,888,118987,4576,10001,4.1,0,0.052,0.099,0.09,0.076,0.065,0.015,0,0.088,0.194,0.143,0.103,0.056,0.01,0.001,0.14,0.292,0.232,0.179,0.121,0.024,0.397,0.593,0.999,0,0,0,0,0,0,0,0,0,0,0,0,0
240004189482300,"ANO, máme rádi Olomouc",20,17,0.85,108,29790,1490,256990,12850,42001,4.2,0,0,0.069,0.138,0.133,0.133,0.149,0,0.003,0.039,0.117,0.095,0.056,0.064,0,0.003,0.108,0.255,0.228,0.189,0.213,0.623,0.374,0,0,0,0,0,0,0,0,0,0,0,1,0,0
241125683294662,Piráti Frýdek-Místek,27,25,0.926,226,13336,494,96486,3574,10001,3.3,0,0.122,0.178,0.1,0.08,0,0,0,0.124,0.191,0.124,0.076,0.001,0,0,0.245,0.369,0.224,0.156,0.001,0,0.48,0.516,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250414742249089,Piráti Dvůr Králové nad Labem,16,12,0.75,19,15792,987,97992,6124,63438,3.6,0,0.06,0.142,0.149,0.098,0.004,0.009,0,0.065,0.182,0.165,0.103,0.009,0.011,0,0.124,0.324,0.314,0.202,0.013,0.02,0.462,0.534,0.003,0.005,0.004,0.003,0.002,0.007,0.004,0.942,0.003,0.004,0.007,0.004,0.008,0.004
250416201814002,STAN - ZLÍN,12,4,0.333,54,23094,1924,183494,15291,5034,10.9,0,0.159,0.177,0.133,0.087,0,0.001,0,0.133,0.165,0.092,0.046,0,0,0,0.292,0.342,0.225,0.133,0,0.001,0.556,0.437,0.003,0.002,0.001,0.001,0,0.002,0,0.001,0,0,0.002,0.001,0.001,0.925
251491594835,Zelené Brno,32,26,0.812,106,150584,4706,1259984,39374,58442,4.1,0,0.079,0.198,0.125,0.064,0.021,0.018,0,0.069,0.202,0.129,0.059,0.017,0.014,0,0.148,0.4,0.254,0.123,0.038,0.032,0.506,0.489,0,0,0,0,0,0,0,0,0,0,0.998,0,0,0
251656685576,KDU-ČSL,176,145,0.824,83,509912,2897,21092912,119846,883638,12.7,0,0.187,0.141,0.092,0.079,0.051,0.035,0,0.088,0.105,0.096,0.07,0.03,0.021,0,0.275,0.246,0.188,0.149,0.081,0.056,0.585,0.41,0.103,0.1,0.056,0.06,0.032,0.098,0.042,0.055,0.052,0.046,0.119,0.079,0.109,0.045
255088745405787,Alexandr Hrabálek - primátor města Hradec Králové,33,24,0.727,79,15284,463,147484,4469,47577,1.5,0,0.075,0.113,0.087,0.071,0.044,0.048,0,0.083,0.171,0.13,0.093,0.04,0.043,0,0.157,0.284,0.217,0.164,0.084,0.091,0.437,0.56,0,0,0,0,0,0,0,0.999,0,0,0,0,0,0
255541127963653,ProOlomouc,73,59,0.808,95,124164,1701,784964,10753,15878,5.5,0,0.06,0.152,0.146,0.079,0.049,0.047,0,0.039,0.141,0.13,0.08,0.037,0.034,0,0.1,0.293,0.275,0.159,0.087,0.081,0.533,0.462,0.007,0.001,0,0,0,0,0,0,0.001,0.001,0.004,0.98,0.003,0.001
257529307701966,Jiří Pospíšil,20,20,1,132,40090,2004,300990,15050,107251,8.4,0,0.017,0.073,0.085,0.088,0.076,0.097,0,0.064,0.152,0.119,0.103,0.059,0.062,0,0.082,0.225,0.204,0.19,0.135,0.158,0.436,0.558,0.528,0.091,0.034,0.039,0.013,0.042,0.02,0.028,0.023,0.021,0.068,0.025,0.044,0.022
257821397915008,Naše Odpadky,4,4,1,31,20448,5112,292498,73124,1000001,3.2,0,0.018,0.023,0.035,0.056,0.09,0.124,0,0.078,0.082,0.122,0.14,0.12,0.107,0,0.096,0.105,0.157,0.196,0.21,0.232,0.346,0.65,0.084,0.098,0.064,0.059,0.034,0.096,0.048,0.057,0.052,0.051,0.114,0.065,0.124,0.057
258581527631807,PRO ZNOJMO,44,35,0.795,198,23678,538,210978,4795,41546,2.6,0.001,0.032,0.067,0.1,0.119,0.096,0.094,0.002,0.048,0.115,0.113,0.099,0.058,0.053,0.003,0.08,0.182,0.213,0.217,0.154,0.147,0.509,0.487,0.003,0.002,0.003,0.001,0.001,0.003,0.001,0.001,0.001,0.013,0.965,0.001,0.004,0.001
263270307130430,Brno Plus,30,16,0.533,28,96135,3204,780485,26016,100001,1.8,0,0.025,0.037,0.046,0.074,0.095,0.135,0,0.052,0.111,0.122,0.115,0.085,0.098,0,0.076,0.148,0.168,0.188,0.181,0.233,0.412,0.583,0,0,0,0,0,0,0,0,0,0,1,0,0,0
264781283705269,Piráti Písecko,40,19,0.475,81,19280,482,139980,3500,12003,3.9,0.012,0.083,0.108,0.107,0.08,0.047,0.034,0.012,0.085,0.165,0.133,0.073,0.029,0.024,0.024,0.168,0.273,0.24,0.153,0.077,0.058,0.472,0.522,0.001,0.001,0.997,0.001,0,0,0,0,0,0,0,0,0,0
264983260329918,Rádio Universum,185,158,0.854,53,208058,1125,3585408,19381,991920,3.9,0,0,0.02,0.052,0.108,0.141,0.173,0,0,0.032,0.08,0.143,0.127,0.118,0,0,0.051,0.132,0.251,0.268,0.291,0.494,0.499,0.151,0.097,0.054,0.052,0.03,0.083,0.045,0.049,0.045,0.041,0.115,0.063,0.119,0.056
265056436921261,NOVÁ SÍŤ,36,19,0.528,75,22482,624,501982,13944,778001,12.5,0,0.156,0.259,0.136,0.043,0.015,0.022,0,0.088,0.129,0.078,0.031,0.014,0.015,0,0.244,0.388,0.214,0.074,0.029,0.037,0.632,0.354,0.374,0.075,0.05,0.039,0.018,0.048,0.03,0.04,0.034,0.027,0.115,0.042,0.066,0.037
273251297864533,"Michal Vronský, kandidát na starostu Prahy 3",32,22,0.688,90,62934,1967,593484,18546,12501,15.7,0,0.037,0.137,0.134,0.074,0.045,0.046,0,0.056,0.181,0.15,0.071,0.03,0.029,0,0.093,0.318,0.284,0.145,0.074,0.075,0.472,0.517,0.893,0.035,0.008,0.007,0.003,0.011,0.006,0.006,0.004,0.004,0.008,0.004,0.006,0.003
275059263068658,Svatopluk Pěček - starosta Břeclavi,37,37,1,142,25332,685,352482,9527,10001,2.9,0,0.104,0.132,0.114,0.096,0.052,0.043,0,0.077,0.14,0.106,0.078,0.028,0.025,0,0.181,0.273,0.22,0.174,0.08,0.067,0.54,0.455,0,0,0,0,0,0,0,0,0,0,1,0,0,0
275446922658260,ODS pro Letňany,47,31,0.66,35,72626,1545,684476,14563,10320,3.7,0,0.106,0.187,0.119,0.062,0.027,0.023,0,0.091,0.168,0.114,0.064,0.02,0.014,0,0.196,0.355,0.232,0.126,0.047,0.037,0.523,0.47,0.998,0,0,0,0,0,0,0,0,0,0,0,0,0
278025502781456,"Za moderní Náchod s úctou k tradicím - Piráti, TOP 09, Zelení a nezávislí",65,60,0.923,171,26818,413,290468,4469,6282,3.8,0,0.175,0.148,0.093,0.075,0.03,0.027,0,0.136,0.146,0.078,0.047,0.022,0.017,0,0.31,0.294,0.171,0.122,0.052,0.044,0.548,0.445,0,0,0,0,0,0,0,0.995,0,0,0.001,0,0.001,0.001
278212515809,Kancelář Evropského parlamentu,17,15,0.882,50,57742,3397,1209492,71147,718236,7.8,0.021,0.304,0.171,0.041,0.018,0.002,0.001,0.02,0.173,0.111,0.079,0.034,0.003,0.001,0.04,0.477,0.282,0.121,0.052,0.004,0.001,0.557,0.42,0.228,0.097,0.05,0.052,0.029,0.066,0.035,0.044,0.041,0.036,0.139,0.049,0.085,0.049
280411075659709,Marek Hilšer,34,33,0.971,78,49183,1447,529483,15573,144119,6.4,0,0.066,0.114,0.081,0.054,0.064,0.123,0,0.082,0.122,0.098,0.074,0.051,0.066,0,0.148,0.237,0.178,0.127,0.115,0.189,0.501,0.493,0.252,0.074,0.038,0.126,0.019,0.056,0.031,0.042,0.057,0.032,0.089,0.042,0.101,0.037
280553792042816,KSČM Praha,12,7,0.583,273,47894,3991,217494,18124,541668,5.1,0,0.014,0.025,0.025,0.042,0.07,0.12,0,0.076,0.164,0.131,0.123,0.098,0.103,0,0.09,0.19,0.156,0.165,0.169,0.223,0.296,0.696,0.873,0.058,0.005,0.004,0.003,0.009,0.004,0.005,0.004,0.004,0.009,0.005,0.011,0.005
280617905401953,Alexandra Udženija,28,16,0.571,110,147986,5285,2001486,71482,88930,30,0.001,0.116,0.168,0.127,0.065,0.019,0.059,0.002,0.081,0.14,0.105,0.05,0.014,0.045,0.003,0.197,0.308,0.232,0.115,0.033,0.104,0.554,0.437,1,0,0,0,0,0,0,0,0,0,0,0,0,0
284944781875,EURACTIV.cz,163,153,0.939,53,44268,272,885418,5432,927915,6.9,0,0.202,0.146,0.036,0.06,0.028,0.001,0,0.13,0.109,0.095,0.152,0.033,0,0,0.332,0.255,0.131,0.212,0.061,0.001,0.472,0.521,0.197,0.103,0.058,0.067,0.025,0.073,0.038,0.049,0.044,0.04,0.114,0.051,0.094,0.045
286541528171247,Lukáš Hanes,16,13,0.812,57,33292,2081,312492,19531,17501,3.3,0,0.047,0.091,0.115,0.11,0.065,0.052,0,0.063,0.147,0.139,0.095,0.044,0.029,0,0.11,0.238,0.254,0.204,0.109,0.081,0.48,0.517,0.006,0.991,0,0,0,0.001,0,0,0,0,0,0,0,0
287618427947052,Volvo Car Česká Republika,35,23,0.657,35,87432,2498,2478482,70814,845715,17,0,0,0.043,0.048,0.045,0.038,0.038,0.001,0,0.252,0.234,0.15,0.079,0.068,0.001,0,0.295,0.282,0.195,0.117,0.106,0.212,0.784,0.146,0.111,0.06,0.062,0.032,0.086,0.043,0.052,0.049,0.046,0.104,0.055,0.097,0.049
287665901740773,Piráti Praha 7,125,46,0.368,77,79488,636,589438,4716,9704,5.1,0,0.075,0.157,0.106,0.031,0.016,0.014,0,0.092,0.25,0.167,0.045,0.015,0.019,0,0.168,0.407,0.273,0.076,0.031,0.034,0.4,0.589,0.999,0,0,0,0,0,0,0,0,0,0,0,0,0
287724754662359,HateFree Culture,60,36,0.6,167,151320,2522,7147471,119125,613001,10.1,0.05,0.215,0.131,0.078,0.045,0.023,0.017,0.035,0.115,0.12,0.089,0.048,0.015,0.012,0.085,0.33,0.251,0.166,0.092,0.038,0.028,0.558,0.433,0.345,0.128,0.031,0.03,0.016,0.047,0.023,0.063,0.046,0.024,0.141,0.029,0.052,0.024
289075461571,TOP 09 - Středočeský kraj,20,20,1,161,17190,860,103990,5200,23201,5.1,0,0.032,0.053,0.068,0.086,0.075,0.079,0,0.085,0.129,0.126,0.123,0.077,0.064,0,0.117,0.181,0.194,0.209,0.152,0.143,0.391,0.604,0,0.994,0.004,0,0,0,0,0,0,0,0,0,0,0
292324821516048,Živá Choceň,26,22,0.846,64,51837,1994,568487,21865,50001,3.9,0,0.129,0.133,0.104,0.08,0.035,0.028,0,0.113,0.15,0.109,0.069,0.024,0.021,0,0.242,0.284,0.212,0.15,0.06,0.048,0.509,0.486,0,0,0,0,0,0,0,0.18,0.82,0,0,0,0,0
293633614151836,Pro Prahu Čakovice,29,21,0.724,155,22036,760,100486,3465,10001,2,0,0.129,0.161,0.128,0.071,0.025,0.02,0,0.108,0.148,0.107,0.061,0.019,0.014,0,0.237,0.309,0.235,0.132,0.044,0.034,0.535,0.457,0.925,0.067,0,0,0,0,0,0,0,0,0.002,0.001,0.002,0.001
299124538476,Zachraňme lesy,15,5,0.333,19,26042,1736,344992,22999,86668,14.2,0,0.153,0.238,0.103,0.065,0.059,0.068,0,0.062,0.094,0.056,0.035,0.024,0.033,0,0.215,0.332,0.159,0.1,0.083,0.101,0.687,0.304,0.21,0.092,0.052,0.043,0.018,0.054,0.034,0.045,0.047,0.045,0.158,0.06,0.093,0.048
301147597357008,"Robin Povšík, zastupitel Mladé Boleslavi, Hlas pro Boleslav",84,73,0.869,59,71458,851,1073958,12785,10477,3,0,0.044,0.126,0.133,0.098,0.047,0.027,0,0.048,0.162,0.158,0.098,0.035,0.02,0,0.092,0.288,0.291,0.196,0.082,0.047,0.476,0.521,0,1,0,0,0,0,0,0,0,0,0,0,0,0
301871309941879,SPOLUplus Havířov,64,40,0.625,74,14868,232,322968,5046,94235,2.4,0,0.131,0.129,0.094,0.068,0.04,0.027,0,0.098,0.158,0.123,0.075,0.032,0.02,0,0.229,0.286,0.217,0.143,0.072,0.047,0.489,0.506,0,0,0,0,0,0,0,0,0,0,0,0,0.981,0
302134090396266,Zdeněk Hřib - primátor Prahy,110,57,0.518,87,180395,1640,1559945,14181,86183,2.2,0,0.04,0.095,0.087,0.053,0.032,0.037,0,0.106,0.239,0.158,0.081,0.033,0.031,0,0.146,0.335,0.246,0.134,0.065,0.068,0.344,0.649,0.875,0.061,0.005,0.005,0.003,0.008,0.004,0.005,0.004,0.004,0.01,0.005,0.009,0.004
30575632699,ODS - Občanská demokratická strana,232,123,0.53,59,526684,2270,7629384,32885,76962,4.2,0,0.038,0.062,0.05,0.055,0.03,0,0,0.148,0.244,0.173,0.138,0.057,0,0,0.186,0.306,0.223,0.192,0.087,0,0.234,0.761,0.227,0.107,0.054,0.043,0.02,0.069,0.038,0.045,0.043,0.045,0.133,0.048,0.082,0.044
310744935780286,Petr Veselka-starosta MOaP,29,27,0.931,78,32586,1124,229486,7913,97208,4,0,0.018,0.058,0.116,0.167,0.166,0.173,0,0.017,0.048,0.063,0.07,0.054,0.047,0,0.034,0.106,0.179,0.238,0.22,0.22,0.698,0.299,0.013,0.006,0.003,0.004,0.003,0.007,0.004,0.004,0.004,0.003,0.01,0.007,0.923,0.006
312308516339470,Parádní kraj,2,2,1,52,25999,13000,512499,256250,100001,124.5,0,0.076,0.108,0.059,0.045,0.028,0.02,0,0.122,0.236,0.148,0.09,0.038,0.026,0,0.198,0.344,0.207,0.136,0.065,0.046,0.336,0.659,0,0,0,0,0,0,0,0.036,0.963,0,0,0,0,0
313607478796586,Starostové a nezávislí - Praha 22,25,21,0.84,146,13338,534,90488,3620,10001,9.5,0,0.076,0.128,0.167,0.096,0.049,0.049,0,0.065,0.101,0.118,0.078,0.037,0.028,0.001,0.141,0.229,0.285,0.174,0.086,0.076,0.564,0.427,0.982,0.001,0.001,0,0,0,0,0,0,0.001,0.004,0.002,0.003,0.002
315747282263515,"Jakub Stárek, starosta Šestky",30,22,0.733,46,48735,1624,359485,11983,243334,5.5,0,0.056,0.093,0.118,0.104,0.073,0.051,0,0.064,0.127,0.124,0.097,0.055,0.028,0,0.12,0.22,0.243,0.2,0.128,0.079,0.495,0.496,0.97,0.015,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.002,0.001
328899600936330,Petr Hlaváček - kandidát na primátora,109,99,0.908,80,438646,4024,3593446,32967,204084,3.1,0,0.056,0.07,0.062,0.055,0.045,0.057,0,0.1,0.194,0.151,0.098,0.053,0.049,0,0.155,0.264,0.214,0.154,0.098,0.106,0.346,0.645,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330095477756673,Honza Dekický pro Porubu,55,32,0.582,181,36522,664,377472,6863,26746,3,0,0.061,0.141,0.14,0.121,0.043,0.009,0,0.06,0.174,0.124,0.092,0.025,0.005,0,0.122,0.315,0.265,0.213,0.068,0.014,0.515,0.481,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.002,0.001,0.001,0.002,0.001,0.982,0.001
330377600944854,Jaroslav Dvořák,32,15,0.469,39,18484,578,109984,3437,354688,3.5,0,0.069,0.05,0.039,0.063,0.093,0.145,0,0.039,0.071,0.091,0.116,0.111,0.107,0,0.109,0.12,0.13,0.178,0.204,0.251,0.458,0.535,0.854,0.043,0.008,0.008,0.006,0.013,0.006,0.007,0.006,0.004,0.012,0.005,0.013,0.007
333115293529864,Piráti Turnov,16,13,0.812,20,22792,1424,86992,5437,6814,2.8,0,0.095,0.193,0.095,0.077,0.044,0.028,0,0.093,0.188,0.087,0.05,0.026,0.02,0,0.188,0.38,0.182,0.127,0.069,0.048,0.531,0.464,0,0,0,0,0,0,0.998,0,0,0,0,0,0,0
339242666586738,Piráti Pardubice,56,37,0.661,138,32472,580,543472,9705,16437,4.9,0,0.112,0.183,0.127,0.028,0.001,0,0,0.1,0.239,0.171,0.033,0.001,0,0,0.213,0.422,0.298,0.061,0.001,0,0.451,0.545,0,0,0,0,0,0,0,0,0.999,0,0,0,0,0
342077753088187,Zdeněk Šarapatka,23,19,0.826,91,85738,3728,504988,21956,124566,2.7,0,0.092,0.066,0.076,0.095,0.085,0.095,0,0.065,0.081,0.1,0.108,0.069,0.062,0,0.157,0.147,0.175,0.203,0.154,0.157,0.509,0.485,0.116,0.877,0,0,0,0.007,0,0,0,0,0,0,0,0
343685259139493,PATRIOTI PRO PRAHU 6,31,28,0.903,134,41234,1330,312484,10080,21033,6.5,0,0.027,0.089,0.119,0.096,0.074,0.105,0,0.03,0.109,0.13,0.093,0.052,0.064,0,0.057,0.198,0.249,0.19,0.127,0.169,0.511,0.479,0.998,0.001,0,0,0,0,0,0,0,0,0,0,0,0
34825122262,Časopis Reflex,210,94,0.448,42,282345,1344,5490395,26145,585239,21.3,0,0.038,0.099,0.1,0.084,0.048,0.04,0,0.056,0.163,0.157,0.117,0.053,0.037,0,0.094,0.262,0.257,0.201,0.101,0.077,0.409,0.583,0.235,0.108,0.052,0.047,0.022,0.063,0.038,0.046,0.043,0.037,0.121,0.047,0.091,0.047
